name,tcp_packets,dist_port_tcp,external_ips,volume_bytes,udp_packets,tcp_urg_packet,source_app_packets,remote_app_packets,source_app_bytes,remote_app_bytes,duracion,avg_local_pkt_rate,avg_remote_pkt_rate,source_app_packets.1,dns_query_times,type,date
DailyLife,0,0.0,0.0,0,0.0,0.0,2,2,257,143,,,,2,2,benign,???????
DailyLife,6,0.0,1.0,660,0.0,0.0,8,18,2541,813,,,,8,2,benign,???????
DailyLife,120,62.0,10.0,19983,0.0,0.0,134,127,21590,21049,,,,134,14,benign,???????
DailyLife,12,12.0,1.0,1436,0.0,0.0,13,12,4772,1509,,,,13,1,benign,???????
DailyLife,182,0.0,3.0,15706,0.0,0.0,185,221,256209,15933,,,,185,3,benign,???????
DailyLife,22,16.0,3.0,2790,0.0,0.0,25,22,5890,3027,,,,25,3,benign,???????
DailyLife,39,0.0,5.0,5366,0.0,0.0,44,41,11522,5746,,,,44,5,benign,???????
DailyLife,26,4.0,3.0,3305,0.0,0.0,32,51,13775,3790,,,,32,6,benign,???????
DailyLife,0,0.0,0.0,0,0.0,0.0,1,1,161,86,,,,1,1,benign,???????
DailyLife,5,0.0,1.0,520,0.0,0.0,6,5,1100,598,,,,6,1,benign,???????
DailyLife,1791,0.0,7.0,137992,0.0,0.0,1801,2866,3901678,138718,,,,1801,10,benign,???????
DailyLife,5,0.0,1.0,666,0.0,0.0,6,6,1053,742,,,,6,1,benign,???????
DailyLife,533,0.0,1.0,80920,0.0,0.0,1075,538,50864,119944,,,,1075,542,benign,???????
DailyLife,56,22.0,6.0,13919,0.0,0.0,61,55,12847,14323,,,,61,5,benign,???????
DailyLife,38,0.0,4.0,5065,0.0,0.0,45,40,5498,5601,,,,45,7,benign,???????
DailyLife,75,13.0,5.0,8309,0.0,0.0,80,89,68587,8687,,,,80,5,benign,???????
DailyLife,65,11.0,4.0,7204,0.0,0.0,69,76,66914,7506,,,,69,4,benign,???????
DailyLife,76,28.0,3.0,7384,0.0,0.0,82,75,11049,7865,,,,82,6,benign,???????
DailyLife,58,0.0,3.0,8554,0.0,0.0,64,56,8163,8999,,,,64,6,benign,???????
DailyLife,7,0.0,1.0,777,0.0,0.0,8,7,3119,856,,,,8,1,benign,???????
DailyLife,642,29.0,5.0,62158,0.0,0.0,649,630,443767,62707,,,,649,7,benign,???????
DailyLife,0,0.0,0.0,0,0.0,0.0,2,2,257,143,,,,2,2,benign,???????
DailyLife,41,0.0,5.0,7121,0.0,0.0,46,42,7011,7511,,,,46,5,benign,???????
DailyLife,17,0.0,3.0,2694,0.0,0.0,20,17,4099,2921,,,,20,3,benign,???????
DailyLife,16,0.0,2.0,2527,0.0,0.0,19,16,2122,2759,,,,19,3,benign,???????
DailyLife,180,12.0,5.0,13957,0.0,0.0,186,375,519477,14444,,,,186,6,benign,???????
DailyLife,177,0.0,4.0,15111,0.0,0.0,181,220,269250,15408,,,,181,4,benign,???????
DailyLife,141,0.0,4.0,12492,0.0,0.0,145,187,226603,12789,,,,145,4,benign,???????
DailyLife,62,0.0,5.0,7743,0.0,0.0,67,59,13840,8111,,,,67,5,benign,???????
DailyLife,0,0.0,0.0,0,0.0,0.0,2,2,257,143,,,,2,2,benign,???????
DailyLife,204,0.0,9.0,23941,0.0,0.0,215,213,174992,24802,,,,215,11,benign,???????
DailyLife,31,13.0,4.0,4366,1.0,0.0,36,32,8483,4679,,,,36,4,benign,???????
DailyLife,60,13.0,8.0,10984,0.0,0.0,68,59,15783,11585,,,,68,8,benign,???????
DailyLife,11,0.0,2.0,1964,0.0,0.0,13,13,1884,2114,,,,13,2,benign,???????
DailyLife,12,12.0,1.0,1700,0.0,0.0,13,13,1604,1773,,,,13,1,benign,???????
DailyLife,18,0.0,3.0,5229,0.0,0.0,21,19,2528,5461,,,,21,3,benign,???????
DailyLife,13,0.0,2.0,2151,0.0,0.0,16,25,3215,2373,,,,16,3,benign,???????
DailyLife,5,5.0,1.0,443,0.0,0.0,6,5,958,515,,,,6,1,benign,???????
DailyLife,33,0.0,4.0,5660,0.0,0.0,38,34,7963,6027,,,,38,5,benign,???????
DailyLife,6,0.0,2.0,1261,0.0,0.0,15,10,1192,1646,,,,15,5,benign,???????
DailyLife,8,8.0,1.0,2307,0.0,0.0,9,9,3116,2389,,,,9,1,benign,???????
DailyLife,369,0.0,3.0,33595,0.0,0.0,373,556,690279,33888,,,,373,4,benign,???????
DailyLife,93,0.0,3.0,7436,0.0,0.0,96,146,171692,7672,,,,96,3,benign,???????
DailyLife,7,0.0,1.0,2505,0.0,0.0,8,7,727,2577,,,,8,1,benign,???????
DailyLife,0,0.0,0.0,0,0.0,0.0,1,1,87,87,,,,1,1,benign,???????
DailyLife,11,0.0,2.0,1607,0.0,0.0,13,12,1617,1761,,,,13,2,benign,???????
DailyLife,21,0.0,3.0,2337,0.0,0.0,24,13,1817,2560,,,,24,3,benign,???????
DailyLife,16,0.0,2.0,2644,0.0,0.0,18,18,2139,2790,,,,18,2,benign,???????
DailyLife,459,0.0,3.0,34037,0.0,0.0,466,716,977489,34541,,,,466,7,benign,???????
DailyLife,96,0.0,2.0,8504,0.0,0.0,98,108,130381,8659,,,,98,2,benign,???????
DailyLife,7,0.0,1.0,787,0.0,0.0,8,7,3230,866,,,,8,1,benign,???????
DailyLife,67,3.0,7.0,10445,0.0,0.0,74,64,14999,10988,,,,74,7,benign,???????
DailyLife,49,0.0,4.0,6970,0.0,0.0,54,47,6717,7342,,,,54,5,benign,???????
DailyLife,68,38.0,4.0,10400,0.0,0.0,75,67,17418,10957,,,,75,7,benign,???????
DailyLife,873,0.0,3.0,115893,0.0,0.0,968,960,411942,122894,,,,968,95,benign,???????
DailyLife,8,8.0,1.0,875,0.0,0.0,8,0,0,875,,,,8,0,benign,???????
DailyLife,8,8.0,1.0,875,0.0,0.0,8,0,0,875,,,,8,0,benign,???????
DailyLife,18,0.0,2.0,2832,0.0,0.0,22,29,4141,3137,,,,22,4,benign,???????
DailyLife,188,0.0,1.0,14768,0.0,0.0,189,185,142422,14841,,,,189,1,benign,???????
DailyLife,42,0.0,3.0,3871,0.0,0.0,47,33,11957,4259,,,,47,5,benign,???????
DailyLife,474,0.0,2.0,36841,0.0,0.0,479,723,982032,37199,,,,479,5,benign,???????
DailyLife,311,53.0,15.0,34150,0.0,0.0,326,305,292021,35353,,,,326,15,benign,???????
DailyLife,18,6.0,1.0,2325,0.0,0.0,20,17,1960,2478,,,,20,2,benign,???????
DailyLife,191,17.0,6.0,17164,0.0,0.0,197,258,277797,17607,,,,197,6,benign,???????
DailyLife,232,0.0,9.0,29890,0.0,0.0,244,357,406722,30719,,,,244,11,benign,???????
DailyLife,16,0.0,1.0,2076,0.0,0.0,17,15,6429,2155,,,,17,1,benign,???????
DailyLife,12,0.0,2.0,2129,0.0,0.0,14,14,1813,2275,,,,14,2,benign,???????
DailyLife,2211,2167.0,3.0,255335,0.0,0.0,2216,2149,1355156,255720,,,,2216,5,benign,???????
DailyLife,472,0.0,1.0,37451,0.0,0.0,475,800,1068171,37669,,,,475,3,benign,???????
DailyLife,108,0.0,2.0,9241,0.0,0.0,110,121,144411,9396,,,,110,2,benign,???????
DailyLife,7,0.0,1.0,787,0.0,0.0,8,7,3230,866,,,,8,1,benign,???????
DailyLife,17,0.0,3.0,2888,0.0,0.0,20,20,2968,3110,,,,20,3,benign,???????
DailyLife,137,16.0,8.0,37562,0.0,0.0,147,134,47340,38344,,,,147,10,benign,???????
DailyLife,10,0.0,1.0,1416,0.0,0.0,12,12,1188,1566,,,,12,2,benign,???????
DailyLife,91,0.0,3.0,9311,0.0,0.0,94,101,103488,9538,,,,94,3,benign,???????
DailyLife,26,20.0,2.0,1840,0.0,0.0,27,23,9062,1913,,,,27,1,benign,???????
DailyLife,47,0.0,6.0,8713,0.0,0.0,53,48,7826,9181,,,,53,6,benign,???????
DailyLife,875,0.0,3.0,116324,0.0,0.0,959,976,409235,122522,,,,959,84,benign,???????
DailyLife,228,0.0,1.0,16872,0.0,0.0,228,0,0,16872,,,,228,0,benign,???????
DailyLife,30,0.0,4.0,4555,0.0,0.0,34,29,4138,4860,,,,34,4,benign,???????
DailyLife,19,0.0,3.0,3741,0.0,0.0,22,20,2438,3963,,,,22,3,benign,???????
DailyLife,36,6.0,2.0,4090,0.0,0.0,39,31,14366,4331,,,,39,3,benign,???????
DailyLife,6,0.0,1.0,1248,0.0,0.0,7,6,680,1322,,,,7,1,benign,???????
DailyLife,0,0.0,0.0,0,0.0,0.0,1,5,692,79,,,,1,1,benign,???????
DailyLife,0,0.0,0.0,0,0.0,0.0,3,3,414,227,,,,3,3,benign,???????
DailyLife,151,0.0,5.0,12518,0.0,0.0,157,349,459282,12963,,,,157,6,benign,???????
DailyLife,0,0.0,0.0,0,0.0,0.0,4,51,6136,293,,,,4,4,benign,???????
DailyLife,12,0.0,2.0,2092,0.0,0.0,15,25,3504,2314,,,,15,3,benign,???????
DailyLife,0,0.0,0.0,0,0.0,0.0,2,2,257,143,,,,2,2,benign,???????
DailyLife,14,0.0,2.0,1898,0.0,0.0,16,15,6456,2045,,,,16,2,benign,???????
DailyLife,63,3.0,5.0,10190,0.0,0.0,70,62,14983,10733,,,,70,7,benign,???????
DailyLife,4,0.0,1.0,442,0.0,0.0,5,4,341,520,,,,5,1,benign,???????
DailyLife,228,0.0,1.0,16872,0.0,0.0,228,0,0,16872,,,,228,0,benign,???????
DailyLife,20,6.0,1.0,2545,0.0,0.0,22,19,2436,2698,,,,22,2,benign,???????
DailyLife,13,6.0,1.0,1698,0.0,0.0,15,13,1905,1851,,,,15,2,benign,???????
DailyLife,6,0.0,1.0,1244,0.0,0.0,7,7,823,1318,,,,7,1,benign,???????
DailyLife,223,0.0,3.0,15760,0.0,0.0,229,322,428548,16221,,,,229,6,benign,???????
DailyLife,0,0.0,0.0,0,0.0,0.0,1,7,1908,72,,,,1,1,benign,???????
DailyLife,15,0.0,2.0,1955,0.0,0.0,17,16,6357,2102,,,,17,2,benign,???????
DailyLife,114,0.0,3.0,14060,0.0,0.0,118,115,106733,14355,,,,118,4,benign,???????
DailyLife,380,380.0,2.0,25788,0.0,0.0,385,695,921853,26151,,,,385,5,benign,???????
DailyLife,30,6.0,2.0,2981,0.0,0.0,32,27,4624,3134,,,,32,2,benign,???????
DailyLife,0,0.0,0.0,0,0.0,0.0,2,2,257,143,,,,2,2,benign,???????
DailyLife,36,0.0,5.0,3302,0.0,0.0,41,35,5646,3668,,,,41,5,benign,???????
DailyLife,57,0.0,3.0,5665,0.0,0.0,60,56,38686,5892,,,,60,3,benign,???????
DailyLife,6,0.0,1.0,755,0.0,0.0,7,6,695,830,,,,7,1,benign,???????
DailyLife,11,5.0,2.0,1194,0.0,0.0,13,11,1889,1341,,,,13,2,benign,???????
DailyLife,26,26.0,2.0,3778,0.0,0.0,29,29,11616,4023,,,,29,3,benign,???????
DailyLife,18,0.0,3.0,5231,0.0,0.0,21,19,2381,5455,,,,21,3,benign,???????
DailyLife,7,0.0,1.0,1045,0.0,0.0,9,8,1081,1192,,,,9,2,benign,???????
DailyLife,0,0.0,0.0,0,0.0,0.0,2,2,257,143,,,,2,2,benign,???????
DailyLife,487,0.0,2.0,37464,0.0,0.0,493,788,1075669,37894,,,,493,6,benign,???????
DailyLife,6,0.0,1.0,783,0.0,0.0,7,6,766,851,,,,7,1,benign,???????
DailyLife,6,0.0,2.0,1414,0.0,0.0,29,22,2033,2700,,,,29,17,benign,???????
DailyLife,4,0.0,1.0,442,0.0,0.0,5,4,341,520,,,,5,1,benign,???????
DailyLife,9,0.0,1.0,943,0.0,0.0,10,8,5234,1023,,,,10,1,benign,???????
DailyLife,58,0.0,4.0,5793,0.0,0.0,61,64,54935,6017,,,,61,3,benign,???????
DailyLife,318,0.0,5.0,21709,0.0,0.0,324,336,458241,22154,,,,324,6,benign,???????
DailyLife,31,22.0,4.0,4649,0.0,0.0,34,31,9890,4907,,,,34,3,benign,???????
DailyLife,101,0.0,7.0,14189,0.0,0.0,109,93,18858,14811,,,,109,8,benign,???????
DailyLife,0,0.0,0.0,0,0.0,0.0,2,2,270,132,,,,2,2,benign,???????
DailyLife,18,0.0,3.0,2317,0.0,0.0,21,18,5317,2539,,,,21,3,benign,???????
DailyLife,10,5.0,2.0,1234,0.0,0.0,12,11,2253,1380,,,,12,2,benign,???????
DailyLife,22,0.0,2.0,2043,0.0,0.0,24,22,16454,2192,,,,24,2,benign,???????
DailyLife,0,0.0,0.0,0,0.0,0.0,4,58,6815,293,,,,4,4,benign,???????
DailyLife,109,9.0,6.0,11581,0.0,0.0,114,114,83460,11983,,,,114,5,benign,???????
DailyLife,6,0.0,1.0,827,0.0,0.0,7,6,880,900,,,,7,1,benign,???????
DailyLife,2117,0.0,5.0,168456,0.0,0.0,2124,4529,6652086,168996,,,,2124,7,benign,???????
DailyLife,16,16.0,1.0,2024,0.0,1.0,16,18,2099,2024,,,,16,0,benign,???????
DailyLife,22,22.0,1.0,2750,0.0,1.0,22,22,2804,2750,,,,22,0,benign,???????
DailyLife,1887,0.0,7.0,262176,0.0,0.0,1894,1740,569648,262726,,,,1894,7,benign,???????
DailyLife,1074,0.0,2.0,159011,0.0,0.0,1077,933,112843,159241,,,,1077,3,benign,???????
DailyLife,14,0.0,2.0,1897,0.0,0.0,16,15,6508,2044,,,,16,2,benign,???????
DailyLife,66,0.0,5.0,12904,0.0,0.0,71,68,8716,13292,,,,71,5,benign,???????
DailyLife,107,0.0,4.0,8737,0.0,0.0,110,159,199968,8961,,,,110,3,benign,???????
DailyLife,6,0.0,1.0,1188,0.0,0.0,7,7,894,1262,,,,7,1,benign,???????
DailyLife,384,0.0,12.0,49548,0.0,0.0,400,422,350606,50762,,,,400,16,benign,???????
DailyLife,23,0.0,2.0,2558,0.0,0.0,25,20,3679,2710,,,,25,2,benign,???????
DailyLife,54,0.0,3.0,4659,0.0,0.0,58,53,35451,4969,,,,58,4,benign,???????
DailyLife,0,0.0,0.0,0,0.0,0.0,1,7,1908,72,,,,1,1,benign,???????
DailyLife,638,36.0,8.0,60352,0.0,0.0,648,946,1164810,61154,,,,648,10,benign,???????
DailyLife,7,0.0,2.0,1077,0.0,0.0,9,8,964,1231,,,,9,2,benign,???????
DailyLife,38,0.0,1.0,4507,0.0,0.0,41,35,4013,4738,,,,41,3,benign,???????
DailyLife,16,11.0,2.0,2277,0.0,0.0,19,17,5840,2530,,,,19,3,benign,???????
DailyLife,16,11.0,2.0,2277,0.0,0.0,19,17,5840,2530,,,,19,3,benign,???????
DailyLife,8,0.0,1.0,1080,0.0,0.0,9,8,4328,1152,,,,9,1,benign,???????
DailyLife,5,0.0,1.0,479,0.0,0.0,7,7,1338,632,,,,7,2,benign,???????
DailyLife,3,3.0,2.0,746,0.0,0.0,9,4,936,1042,,,,9,4,benign,???????
DailyLife,277,0.0,5.0,24363,0.0,0.0,283,368,439369,24804,,,,283,6,benign,???????
DailyLife,616,0.0,6.0,59934,0.0,0.0,626,620,474662,60705,,,,626,10,benign,???????
DailyLife,254,0.0,6.0,19020,0.0,0.0,260,385,504501,19456,,,,260,6,benign,???????
DailyLife,48,0.0,5.0,6910,0.0,0.0,53,47,6505,7282,,,,53,5,benign,???????
DailyLife,24,18.0,2.0,1706,0.0,0.0,27,25,9452,1937,,,,27,3,benign,???????
DailyLife,12,0.0,1.0,1270,0.0,0.0,14,12,2157,1418,,,,14,2,benign,???????
DailyLife,0,0.0,0.0,0,0.0,0.0,1,1,174,73,,,,1,1,benign,???????
Education,377,37.0,5.0,35729,0.0,0.0,383,413,437251,36186,,,,383,6,benign,???????
Education,113,0.0,7.0,13169,0.0,0.0,122,149,140523,13870,,,,122,9,benign,???????
Education,105,0.0,3.0,9517,0.0,0.0,108,115,130845,9753,,,,108,3,benign,???????
Education,14,14.0,1.0,1820,0.0,0.0,15,13,1620,1893,,,,15,1,benign,???????
Education,84,6.0,9.0,13383,0.0,0.0,98,97,21969,14416,,,,98,14,benign,???????
Education,7,0.0,1.0,930,0.0,0.0,8,7,734,1004,,,,8,1,benign,???????
Education,13,0.0,2.0,1316,0.0,0.0,15,8,1061,1466,,,,15,2,benign,???????
Education,134,0.0,6.0,22663,0.0,0.0,140,134,16403,23115,,,,140,6,benign,???????
Education,73,0.0,4.0,6605,0.0,0.0,77,79,71153,6907,,,,77,4,benign,???????
Education,27,0.0,1.0,4051,0.0,0.0,28,24,8705,4123,,,,28,1,benign,???????
Education,35,0.0,3.0,3173,0.0,0.0,39,19,3217,3488,,,,39,4,benign,???????
Education,83,0.0,7.0,10442,0.0,0.0,92,115,65855,11114,,,,92,9,benign,???????
Education,12,0.0,1.0,1366,0.0,0.0,13,10,1108,1450,,,,13,1,benign,???????
Education,7,7.0,1.0,1513,0.0,0.0,8,7,1421,1586,,,,8,1,benign,???????
Education,12,0.0,2.0,1598,0.0,0.0,14,13,2089,1748,,,,14,2,benign,???????
Education,103,6.0,8.0,11607,0.0,0.0,111,110,67315,12230,,,,111,8,benign,???????
Education,66,8.0,6.0,10004,0.0,0.0,75,66,9758,10714,,,,75,9,benign,???????
Education,124,0.0,5.0,21226,0.0,0.0,130,126,13889,21676,,,,130,6,benign,???????
Education,8,8.0,1.0,592,0.0,0.0,8,0,0,592,,,,8,0,benign,???????
Education,15,0.0,2.0,2151,0.0,0.0,17,15,2219,2302,,,,17,2,benign,???????
Education,6,0.0,1.0,1308,0.0,0.0,7,7,1947,1383,,,,7,1,benign,???????
Education,44,0.0,2.0,3050,0.0,0.0,47,55,52164,3271,,,,47,3,benign,???????
Education,13,0.0,2.0,2117,0.0,0.0,15,14,1773,2263,,,,15,2,benign,???????
Education,865,0.0,7.0,87786,0.0,0.0,874,1362,1845362,88473,,,,874,9,benign,???????
Education,21,0.0,4.0,2151,0.0,0.0,25,21,2920,2450,,,,25,4,benign,???????
Education,29,0.0,3.0,7109,0.0,0.0,32,28,4806,7325,,,,32,3,benign,???????
Education,29,0.0,3.0,7114,0.0,0.0,32,28,5002,7330,,,,32,3,benign,???????
Education,19,0.0,2.0,1810,0.0,0.0,21,17,4485,1957,,,,21,2,benign,???????
Education,158,0.0,5.0,11534,0.0,0.0,163,325,456300,11922,,,,163,5,benign,???????
Education,114,0.0,2.0,11000,0.0,0.0,117,83,12520,11221,,,,117,3,benign,???????
Education,24,0.0,2.0,2691,0.0,0.0,29,25,3436,3062,,,,29,5,benign,???????
Education,0,0.0,0.0,0,0.0,0.0,1,7,1908,72,,,,1,1,benign,???????
Education,141,0.0,4.0,10320,0.0,0.0,145,325,456014,10622,,,,145,4,benign,???????
Education,84,6.0,5.0,8488,0.0,0.0,89,100,93113,8851,,,,89,5,benign,???????
Education,790,13.0,7.0,88278,0.0,0.0,800,940,894562,89011,,,,800,10,benign,???????
Education,15,0.0,2.0,3642,0.0,0.0,18,21,2749,3870,,,,18,3,benign,???????
Education,470,0.0,3.0,37858,0.0,0.0,477,527,644757,38376,,,,477,7,benign,???????
Education,7,0.0,1.0,1034,0.0,0.0,8,7,783,1106,,,,8,1,benign,???????
Education,0,0.0,0.0,0,0.0,0.0,1,6,968,77,,,,1,1,benign,???????
Education,123,0.0,2.0,16499,0.0,0.0,125,107,10756,16652,,,,125,2,benign,???????
Education,12,0.0,2.0,1403,0.0,0.0,14,13,1441,1551,,,,14,2,benign,???????
Education,40,40.0,1.0,4287,0.0,0.0,41,40,23736,4360,,,,41,1,benign,???????
Education,294,0.0,3.0,27184,0.0,0.0,296,89,10360,27330,,,,296,2,benign,???????
Education,99,0.0,6.0,18836,0.0,0.0,108,96,12698,19517,,,,108,9,benign,???????
Education,7,0.0,1.0,1175,0.0,0.0,8,7,750,1249,,,,8,1,benign,???????
Education,372,6.0,5.0,36416,0.0,0.0,377,453,547391,36798,,,,377,5,benign,???????
Education,12,0.0,2.0,1926,0.0,0.0,15,28,4365,2153,,,,15,3,benign,???????
Education,144,0.0,6.0,24612,0.0,0.0,151,147,17002,25140,,,,151,7,benign,???????
Education,24,0.0,3.0,3215,0.0,0.0,27,23,3343,3463,,,,27,3,benign,???????
Education,23,0.0,1.0,3882,0.0,0.0,25,17,2099,4025,,,,25,2,benign,???????
Education,13,0.0,2.0,2191,0.0,0.0,15,14,1645,2339,,,,15,2,benign,???????
Education,193,0.0,7.0,30677,0.0,0.0,201,181,86616,31284,,,,201,8,benign,???????
Education,21,6.0,3.0,5200,0.0,0.0,24,16,3120,5418,,,,24,3,benign,???????
Education,92,46.0,9.0,14521,0.0,0.0,104,95,24876,15488,,,,104,12,benign,???????
Education,6,0.0,1.0,573,0.0,0.0,7,5,642,652,,,,7,1,benign,???????
Education,26,0.0,3.0,4818,0.0,0.0,29,26,3020,5044,,,,29,3,benign,???????
Education,351,0.0,2.0,26473,0.0,0.0,353,724,980707,26622,,,,353,2,benign,???????
Education,111,0.0,7.0,12949,0.0,0.0,119,143,132065,13577,,,,119,8,benign,???????
Education,72,13.0,3.0,20077,0.0,0.0,75,72,13090,20292,,,,75,3,benign,???????
Education,18,6.0,3.0,1994,0.0,0.0,21,18,3074,2219,,,,21,3,benign,???????
Education,6,0.0,1.0,610,0.0,0.0,7,6,1076,685,,,,7,1,benign,???????
Education,6,0.0,1.0,660,0.0,0.0,8,107,10635,813,,,,8,2,benign,???????
Education,141,0.0,4.0,11569,0.0,0.0,146,183,156361,11950,,,,146,5,benign,???????
Education,8,8.0,1.0,592,0.0,0.0,8,0,0,592,,,,8,0,benign,???????
Education,467,41.0,4.0,35107,0.0,0.0,471,975,1341745,35418,,,,471,4,benign,???????
Education,251,28.0,7.0,26946,0.0,0.0,258,234,140852,27489,,,,258,7,benign,???????
Education,1194,73.0,2.0,84647,0.0,0.0,1196,1265,1443845,84808,,,,1196,2,benign,???????
Education,135,0.0,6.0,17119,0.0,0.0,141,137,69667,17576,,,,141,6,benign,???????
Education,71,0.0,2.0,4806,0.0,0.0,74,93,100085,5027,,,,74,3,benign,???????
Education,314,6.0,11.0,41113,0.0,0.0,325,377,403987,41987,,,,325,11,benign,???????
Education,12,0.0,2.0,1850,0.0,0.0,14,13,1704,1998,,,,14,2,benign,???????
Education,6,0.0,1.0,1307,0.0,0.0,7,7,1947,1382,,,,7,1,benign,???????
Education,0,0.0,0.0,0,0.0,0.0,1,7,1908,72,,,,1,1,benign,???????
Education,6,0.0,1.0,1308,0.0,0.0,7,7,1947,1383,,,,7,1,benign,???????
Education,0,0.0,0.0,0,0.0,0.0,1,1,181,82,,,,1,1,benign,???????
Education,294,0.0,3.0,27169,0.0,0.0,296,90,10894,27315,,,,296,2,benign,???????
Education,0,0.0,0.0,0,0.0,0.0,1,7,1908,72,,,,1,1,benign,???????
Education,132,0.0,2.0,12754,0.0,0.0,134,94,13370,12901,,,,134,2,benign,???????
Education,224,0.0,2.0,22140,0.0,0.0,227,155,22444,22360,,,,227,3,benign,???????
Education,75,0.0,2.0,5046,0.0,0.0,78,91,99979,5267,,,,78,3,benign,???????
Education,29,0.0,3.0,7124,0.0,0.0,32,28,5126,7340,,,,32,3,benign,???????
Education,76,0.0,4.0,11567,0.0,0.0,81,71,7997,11939,,,,81,5,benign,???????
Education,132,0.0,6.0,17372,0.0,0.0,138,172,134915,17837,,,,138,6,benign,???????
Education,182,0.0,4.0,16911,0.0,0.0,191,208,173441,17648,,,,191,9,benign,???????
Education,6,0.0,1.0,1104,0.0,0.0,7,7,750,1178,,,,7,1,benign,???????
Education,41,0.0,1.0,7119,0.0,0.0,44,30,3617,7333,,,,44,3,benign,???????
Education,14,0.0,2.0,1998,0.0,0.0,16,14,1786,2148,,,,16,2,benign,???????
Education,49,0.0,1.0,7359,0.0,0.0,53,46,5651,7663,,,,53,4,benign,???????
Education,24,0.0,3.0,4204,0.0,0.0,27,26,2995,4428,,,,27,3,benign,???????
Education,72,0.0,3.0,7494,0.0,0.0,75,64,7093,7717,,,,75,3,benign,???????
Education,0,0.0,0.0,0,0.0,0.0,1,33,39432,82,,,,1,1,benign,???????
Education,84,0.0,3.0,7841,0.0,0.0,87,91,102493,8077,,,,87,3,benign,???????
Education,12,0.0,2.0,1783,0.0,0.0,14,13,1600,1929,,,,14,2,benign,???????
Education,19,19.0,1.0,1364,0.0,0.0,20,19,19550,1443,,,,20,1,benign,???????
Education,277,0.0,4.0,22395,0.0,0.0,281,332,390169,22704,,,,281,4,benign,???????
Education,153,0.0,7.0,25382,0.0,0.0,163,191,142513,26128,,,,163,10,benign,???????
Education,120,6.0,6.0,13595,0.0,0.0,146,161,31566,15552,,,,146,26,benign,???????
Education,6,0.0,1.0,578,0.0,0.0,7,6,1035,654,,,,7,1,benign,???????
Education,76,0.0,2.0,5106,0.0,0.0,80,98,100790,5400,,,,80,4,benign,???????
Education,14,0.0,2.0,2143,0.0,0.0,16,14,4966,2319,,,,16,2,benign,???????
Education,321,0.0,4.0,20724,0.0,0.0,325,323,457168,21026,,,,325,4,benign,???????
Education,134,0.0,6.0,22644,0.0,0.0,140,134,16420,23096,,,,140,6,benign,???????
Education,104,0.0,9.0,14290,0.0,0.0,115,132,68695,15114,,,,115,11,benign,???????
Education,6,0.0,1.0,781,0.0,0.0,7,6,964,856,,,,7,1,benign,???????
Education,156,110.0,7.0,15694,0.0,0.0,162,157,12718,16157,,,,162,6,benign,???????
Education,13,0.0,3.0,1464,0.0,0.0,15,12,2824,1614,,,,15,2,benign,???????
Education,13,0.0,2.0,1943,0.0,0.0,15,14,1786,2093,,,,15,2,benign,???????
Education,13,0.0,2.0,2188,0.0,0.0,15,14,1814,2336,,,,15,2,benign,???????
Education,108,12.0,7.0,8847,0.0,0.0,115,106,103680,9391,,,,115,7,benign,???????
Education,8,8.0,1.0,592,0.0,0.0,8,0,0,592,,,,8,0,benign,???????
Education,23,0.0,1.0,3894,0.0,0.0,25,17,2099,4037,,,,25,2,benign,???????
Education,21,0.0,2.0,2795,0.0,0.0,25,21,2415,3102,,,,25,4,benign,???????
Education,66,0.0,1.0,8698,0.0,0.0,67,45,6105,8770,,,,67,1,benign,???????
Education,66,0.0,2.0,10827,0.0,0.0,69,66,24001,11080,,,,69,3,benign,???????
Education,19,0.0,2.0,1810,0.0,0.0,21,17,4485,1957,,,,21,2,benign,???????
Education,19,0.0,2.0,1810,0.0,0.0,21,17,4485,1957,,,,21,2,benign,???????
Education,43,0.0,3.0,8329,0.0,0.0,46,40,9685,8545,,,,46,3,benign,???????
Education,1741,72.0,13.0,142832,0.0,0.0,1755,2016,2315407,143891,,,,1755,14,benign,???????
Education,17,0.0,3.0,3088,0.0,0.0,20,18,2577,3323,,,,20,3,benign,27/08/2023
Education,1905,0.0,3.0,415560,0.0,0.0,1909,1904,220696,415860,,,,1909,4,benign,28/08/2023
Education,138,0.0,5.0,10160,0.0,0.0,143,325,456291,10539,,,,143,5,benign,29/08/2023
Education,724,0.0,7.0,81149,0.0,0.0,731,820,784714,81664,,,,731,7,benign,30/08/2023
Education,13,0.0,2.0,1951,0.0,0.0,15,14,1786,2101,,,,15,2,benign,31/08/2023
Education,92,0.0,6.0,14032,0.0,0.0,100,92,38278,14617,,,,100,8,benign,01/09/2023
Education,6,0.0,1.0,742,0.0,0.0,7,6,820,820,,,,7,1,benign,02/09/2023
Education,32,0.0,3.0,5941,0.0,0.0,36,30,5640,6237,,,,36,4,benign,03/09/2023
Education,108,0.0,2.0,11829,0.0,0.0,110,108,14517,11981,,,,110,2,benign,04/09/2023
Education,307,0.0,7.0,29636,1.0,0.0,316,486,602970,30224,,,,316,8,benign,05/09/2023
Education,18,0.0,2.0,2619,0.0,0.0,20,18,2207,2765,,,,20,2,benign,06/09/2023
Education,40,6.0,5.0,6127,0.0,0.0,45,40,6265,6518,,,,45,5,benign,07/09/2023
Education,290,0.0,3.0,26486,0.0,0.0,292,86,10194,26632,,,,292,2,benign,08/09/2023
